BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,HeatingEnergykwh,CoolingEnergy
0,0.875751516,662.2,662.2,4,1,198.7,0.300060405,13483.6138,0.0
2,0.847234846,148.8,148.8,4,1,44.7,0.300403226,89.97281854,670.8396796
6,0.832924253,1376.0,3074.0,1,1,247.6,0.17994186,6411.808873,2138.246528
0,0.99999585,201.2,1339.2,2,4,36.2,0.179920477,222.1478712,1529.244844
8,0.979627785,3085.8,5065.8,2,1,281.8,0.091321537,16964.4189,2849.236944
7,0.981556623,1607.7,2167.0,3,4,144.6,0.089942153,10088.38545,4651.330955
7,0.990039872,421.6,734.1,2,2,25.3,0.060009488,2092.23437,1589.324414
8,0.995742895,2330.0,3467.0,2,7,221.8,0.095193133,4372.620367,5449.363479
3,0.92112127,833.4,833.4,3,4,100.0,0.119990401,1886.498478,1759.598705
8,0.906940775,1113.6,2098.6,1,3,59.4,0.053340517,4901.90672,4992.758752
8,0.801044342,1861.2,4297.4,1,7,234.0,0.125725338,9854.807806,10200.63167
8,0.995742895,2512.8,3775.0,2,7,221.8,0.088268067,32350.65008,4220.516481
8,0.979627785,3085.8,4904.8,2,2,281.8,0.091321537,12985.09991,6649.489511
8,0.801044342,1861.2,4297.4,1,0,187.0,0.100472813,4432.113794,3435.965227
8,0.801044342,1861.2,4297.4,1,3,234.0,0.125725338,19130.80025,6198.160064
7,0.999939426,586.0,1260.8,2,4,52.8,0.090102389,6183.50651,1431.652178
8,0.979627785,3085.8,4904.8,2,6,211.0,0.06837773,21598.16558,3060.248115
8,0.968042554,3402.8,5575.2,2,1,235.8,0.069295874,950.1364095,7659.412419
8,0.773567127,2648.2,6608.2,1,4,221.8,0.083755003,4874.944181,4157.21313
4,0.989937806,416.7,1039.7,2,0,75.0,0.179985601,4220.809552,1119.531488
4,0.99999585,563.3,1701.3,2,7,84.5,0.150008876,8761.359643,2089.010588
8,0.832924253,1680.0,3954.0,1,4,144.1,0.08577381,7827.928284,3961.441656
8,0.995742895,1347.6,2609.8,2,7,260.2,0.193084001,7558.595971,5004.774665
4,0.910018263,487.9,1341.9,1,7,58.5,0.119901619,1109.860143,1963.283099
0,0.92112127,565.5,1188.5,3,4,169.8,0.300265252,3823.405182,2248.148179
8,0.871514547,1637.6,3332.5,1,2,125.4,0.076575476,1859.53594,4208.500568
5,0.784345086,107.0,107.0,4,4,32.1,0.3,1256.98182,701.3190709
8,0.995742895,2512.8,3775.0,2,4,333.1,0.132561286,4081.014652,2712.665825
3,0.997557105,662.2,1516.2,2,0,99.2,0.149803685,1782.75132,1007.87141
8,0.979627785,2629.8,4126.8,2,1,440.0,0.167313104,3028.010297,6541.932429
8,0.801044342,1861.2,4297.4,1,2,187.0,0.100472813,32915.39804,2586.645265
8,0.801044342,1801.4,4268.4,1,0,170.2,0.09448207,12031.15357,7216.582032
8,0.801044342,2142.0,4900.1,1,4,255.1,0.119094304,18845.34902,8026.63047
2,0.880032866,201.2,1339.2,1,1,30.2,0.150099404,2474.985188,2528.031052
8,0.871514547,1637.6,3332.5,1,5,125.4,0.076575476,1682.227943,3933.013762
8,0.988418785,2811.6,4512.6,2,7,252.9,0.089948784,5510.908404,5283.192182
0,0.962018974,563.3,563.3,3,2,67.5,0.119829576,3533.264823,1592.255125
8,0.801044342,1861.2,4297.4,1,2,140.4,0.075435203,17517.44401,7698.390871
8,0.832924253,1611.8,3510.2,1,1,165.2,0.102494106,8882.984137,4387.860063
8,0.995742895,2512.8,3775.0,2,2,221.8,0.088268067,3927.738482,3096.881999
7,0.873464516,414.4,1763.8,1,1,62.2,0.150096525,3447.98114,1574.963931
8,0.871514547,912.8,1599.2,1,0,149.0,0.163234005,3276.241494,3019.804307
0,0.92112127,416.7,416.7,3,2,75.0,0.179985601,3297.635682,1693.657714
8,0.995742895,2512.8,3775.0,2,1,277.6,0.110474371,8750.516013,2603.936459
1,0.959311028,599.2,921.2,2,7,71.8,0.119826435,744.4005182,1564.999515
1,0.989937806,833.4,833.4,2,1,100.0,0.119990401,220.3894448,1524.555707
4,0.99999585,563.3,563.3,2,5,67.5,0.119829576,3186.854817,1571.447078
8,0.871514547,1637.6,3332.5,1,7,94.0,0.057401075,3515.973628,2569.647143
1,0.997557105,975.8,1829.8,2,6,117.0,0.119901619,3345.406266,1723.550963
8,0.906940775,991.2,1872.2,1,6,118.8,0.119854722,5252.126649,2526.565696
8,0.801044342,2265.2,5345.4,1,2,82.3,0.036332333,16390.87882,5818.046884
5,0.900316034,563.3,563.3,4,7,101.4,0.180010652,2593.972042,2249.320464
6,0.906940775,991.2,1872.2,1,1,178.4,0.179983858,1494.662458,3294.118829
8,0.871514547,1340.8,2713.8,1,5,105.4,0.078609785,6239.776155,4386.98085
8,0.871514547,1340.8,2713.8,1,0,175.4,0.130817422,1339.334791,4735.442352
8,0.988418785,2811.6,4351.7,2,7,379.5,0.134976526,17884.66206,8452.755806
8,0.832924253,1611.8,3510.2,1,4,165.2,0.102494106,16060.00157,7251.457489
8,0.801044342,2265.2,5345.4,1,1,123.4,0.054476426,7162.070813,3588.069112
8,0.968042554,3101.0,5044.0,2,4,235.8,0.076039987,32773.55164,3692.988555
8,0.979627785,3085.8,4904.8,2,2,422.7,0.136982306,4117.648536,9445.973663
8,0.832924253,2027.8,4570.2,1,4,108.0,0.05325969,7091.440685,5746.830615
8,0.801044342,2265.2,5345.4,1,0,164.4,0.072576373,25709.07349,7141.555838
8,0.801044342,1861.2,4297.4,1,4,140.4,0.075435203,9821.983846,2568.181788
8,0.966319785,2026.8,2436.1,3,1,182.5,0.090043418,5186.7718,4961.98629
8,0.988418785,2811.6,4351.7,2,0,189.9,0.067541613,11570.15278,4947.918878
8,0.995742895,2466.0,3576.2,2,3,233.4,0.094647202,31331.05583,2642.621839
8,0.966319785,2083.6,2541.2,3,7,607.9,0.291754655,4429.183083,5784.929855
8,0.670787006,3639.4,10529.8,1,1,408.9,0.112353685,13731.84499,11300.82047
8,0.801044342,2265.2,5345.4,1,4,164.4,0.072576373,1937.492845,4788.195145
7,0.988871039,1728.6,2931.6,2,1,89.0,0.051486752,18080.72661,1782.458249
8,0.832924253,1611.8,3510.2,1,1,206.4,0.12805559,10137.03525,4900.148293
8,0.979627785,2629.8,4126.8,2,1,219.7,0.083542475,13853.17641,5804.858687
8,0.998034609,1462.8,1955.2,2,5,126.4,0.086409625,3134.688166,3320.202154
6,0.801044342,1558.6,3737.6,1,3,280.6,0.180033363,2404.061989,3402.555124
8,0.928814344,3917.8,7041.0,2,0,317.9,0.081142478,29492.91408,0.0
8,0.773567127,2100.0,5094.0,1,0,155.6,0.074095238,17304.08827,5193.512434
8,0.979627785,3085.8,4904.8,2,7,352.0,0.114070905,11226.96656,6860.793753
8,0.871514547,1637.6,3332.5,1,0,125.4,0.076575476,8498.181822,2123.592974
6,0.871514547,1170.2,2398.2,1,5,140.4,0.119979491,2318.485236,4090.099855
5,0.670748724,563.3,563.3,9,6,168.9,0.299840227,1410.551061,3820.767542
8,0.871514547,1340.8,2713.8,1,2,70.2,0.052356802,1857.484443,3848.316222
8,0.832924253,1898.8,4119.2,1,7,149.0,0.078470613,14343.48432,3160.185349
4,0.997557105,487.9,1341.9,2,1,43.9,0.089977454,769.3115592,1587.859059
8,0.832924253,1376.0,3074.0,1,4,206.4,0.15,29634.46741,5408.040458
8,0.968042554,3101.0,5044.0,2,1,314.5,0.101418897,31023.91734,3470.254542
1,0.989937806,833.4,833.4,2,5,100.0,0.119990401,3542.936168,1892.3599
3,0.962018974,1126.6,2264.6,3,4,135.0,0.119829576,1411.137203,1806.197006
8,0.871514547,1170.2,2398.2,1,1,175.4,0.149888908,22385.94063,2545.908386
8,0.928814344,3917.8,7041.0,2,1,635.2,0.162131809,5413.90188,3207.369792
8,0.871514547,1637.6,3332.5,1,3,94.0,0.057401075,14992.92981,3962.320868
8,0.906940775,991.2,1872.2,1,1,59.4,0.059927361,3650.49325,3642.287261
5,0.647219113,148.8,148.8,8,0,44.7,0.300403226,1122.462199,1093.448163
8,0.871514547,1637.6,3332.5,1,3,94.0,0.057401075,4241.031457,1795.353376
5,0.900316034,563.3,563.3,4,7,168.9,0.299840227,1878.878631,603.4333335
8,0.871514547,1340.8,2713.8,1,6,70.2,0.052356802,34133.10833,1975.299013
3,0.959311028,406.6,728.6,2,6,61.1,0.150270536,907.3480333,1415.240198
2,0.865754458,299.6,621.6,3,5,45.0,0.150200267,1901.738175,1688.382435
5,0.896180628,274.2,2389.2,5,7,82.3,0.300145879,2350.136911,2523.341914
8,0.984889259,617.8,951.0,1,3,52.0,0.084169634,119.5729966,922.5877289
8,0.928814344,4373.8,7819.0,2,2,309.1,0.070670813,1453.339437,6976.556826
8,0.906940775,991.2,1872.2,1,6,89.2,0.089991929,6275.823897,3493.993299
8,0.832924253,2027.8,4570.2,1,7,144.1,0.071062235,1869.793428,4575.132476
8,0.979627785,2119.4,3117.4,2,4,239.6,0.113050863,49542.7852,3226.126341
8,0.996285774,4638.8,6651.8,3,7,561.4,0.121022678,8199.542401,5456.104113
8,0.928814344,3917.8,7041.0,2,7,635.2,0.162131809,40581.84415,12508.85942
8,0.995742895,2064.0,3013.2,2,0,174.9,0.084738372,8210.386031,3074.608597
8,0.801044342,1861.2,4297.4,1,7,234.0,0.125725338,20369.61167,5410.678098
8,0.871514547,1637.6,3332.5,1,5,94.0,0.057401075,4085.410718,4722.254154
6,0.906940775,991.2,1872.2,1,5,297.4,0.300040355,3159.306136,2216.789575
8,0.995742895,2064.0,3013.2,2,7,233.3,0.113032946,2931.589915,7162.950027
0,0.92112127,297.6,920.6,3,0,26.8,0.090053763,1901.738175,1154.113874
8,0.832924253,1898.8,4119.2,1,4,111.7,0.058826627,1157.923798,3084.866085
8,0.99988623,1740.0,2426.4,2,4,148.8,0.085517241,8632.701443,6534.312581
8,0.832924253,1898.8,4119.2,1,4,111.7,0.058826627,6214.572043,4747.458266
8,0.832924253,1611.8,3510.2,1,1,123.8,0.076808537,9640.279782,3321.960581
8,0.871514547,1340.8,2713.8,1,0,140.4,0.104713604,6390.707756,3426.880024
8,0.928814344,4463.8,8070.0,2,6,300.5,0.067319324,7909.695113,2645.55255
8,0.801044342,2265.2,5345.4,1,7,123.4,0.054476426,9832.534404,5545.197719
8,0.979627785,2827.8,4454.8,2,3,704.5,0.249133602,19762.07533,3847.143938
6,0.937146424,840.8,1474.8,1,1,75.6,0.089914367,1503.747661,1348.419994
8,0.995742895,2330.0,3467.0,2,3,221.8,0.095193133,5017.376721,2232.322341
8,0.832924253,1611.8,3510.2,1,4,165.2,0.102494106,6483.025144,4534.981739
8,0.832924253,2027.8,4570.2,1,1,108.0,0.05325969,4455.55948,2522.755772
8,0.832924253,2027.8,4570.2,1,7,108.0,0.05325969,12681.18521,2299.435617
8,0.906940775,1113.6,2098.6,1,0,89.2,0.080100575,3569.019493,4953.194157
8,0.832924253,2027.8,4570.2,1,7,144.1,0.071062235,9941.849914,1953.318682
8,0.832924253,1680.0,3954.0,1,2,72.0,0.042857143,7007.036217,5605.277288
8,0.995742895,2512.8,3775.0,2,5,554.9,0.220829354,4739.545347,5733.349346
2,0.92112127,416.7,416.7,3,5,37.5,0.089992801,2161.985285,1536.571621
8,0.832924253,1376.0,3074.0,1,5,123.8,0.08997093,12706.68239,3014.529028
8,0.871514547,1170.2,2398.2,1,6,105.4,0.090070073,4606.19801,5346.788604
8,0.979627785,2629.8,4126.8,2,7,293.2,0.111491368,31186.57179,81.76682858
8,0.871514547,1637.6,3332.5,1,0,156.6,0.095627748,1953.611754,4668.622148
8,0.995742895,2512.8,3775.0,2,4,333.1,0.132561286,13233.62417,3132.050527
8,0.832924253,1611.8,3510.2,1,4,165.2,0.102494106,12387.23493,4087.169145
1,0.99999585,1126.6,2264.6,2,7,101.4,0.090005326,6020.265923,1315.596034
6,0.906940775,991.2,1872.2,1,0,59.4,0.059927361,1673.43581,1571.740149
8,0.979627785,2629.8,4126.8,2,4,440.0,0.167313104,13814.19797,3972.578356
7,0.907960859,352.2,1327.2,1,1,31.6,0.089721749,1989.366425,2580.197702
8,0.979627785,2629.8,4126.8,2,7,219.7,0.083542475,2762.194836,7705.424578
5,0.943945833,174.3,174.3,3,4,31.4,0.180149168,368.0972641,1402.931213
4,0.959311028,406.6,728.6,2,7,73.3,0.180275455,1538.623119,1518.108143
0,0.997557105,487.9,487.9,2,1,58.5,0.119901619,262.88475,2991.669484
8,0.832924253,1680.0,3954.0,1,1,144.1,0.08577381,13324.18313,3497.510151
8,0.801044342,2265.2,5345.4,1,6,164.4,0.072576373,17500.15281,4333.055772
5,0.875751516,487.9,487.9,4,4,73.1,0.149825784,3657.820027,1874.482565
8,0.832924253,1611.8,3510.2,1,4,123.8,0.076808537,11309.6126,4162.195339
8,0.988418785,2811.6,4351.7,2,3,189.9,0.067541613,13218.67755,7128.36764
6,0.906940775,991.2,1872.2,1,5,118.8,0.119854722,3380.281723,1751.099645
8,0.995742895,2064.0,3013.2,2,3,233.3,0.113032946,16288.59701,4870.841187
8,0.832924253,1611.8,3510.2,1,7,123.8,0.076808537,25237.22907,5351.477741
5,0.92112127,148.8,148.8,3,4,26.8,0.180107527,317.1028979,1226.209358
3,0.900316034,1126.6,1126.6,4,1,202.8,0.180010652,858.9913067,3807.286273
0,0.970594693,940.2,940.2,2,7,112.8,0.119974474,3441.533577,1729.705457
8,0.988418785,2204.2,3293.7,2,4,330.5,0.149941022,1212.141946,5717.816579
8,0.773567127,1728.0,4406.0,1,6,155.6,0.090046296,15787.15241,2688.633998
8,0.832924253,2027.8,4570.2,1,4,72.0,0.03550646,3684.782565,2793.846512
8,0.832924253,2027.8,4570.2,1,1,144.1,0.071062235,3287.964336,3936.237543
8,0.832924253,1611.8,3510.2,1,4,206.4,0.12805559,2993.720982,5444.674341
6,0.984889259,576.4,874.4,1,4,103.8,0.180083276,794.5156713,2161.985284
8,0.801044342,2265.2,5345.4,1,4,205.6,0.090764612,17088.68103,5081.852357
2,0.875751516,487.9,487.9,4,5,58.5,0.119901619,1967.386094,2044.170714
8,0.99988623,2142.0,2989.4,2,2,198.5,0.092670401,9098.684445,9845.13646
7,0.907960859,352.2,1224.2,1,7,52.8,0.149914821,4797.280348,1669.625887
8,0.871514547,1340.8,2713.8,1,2,105.4,0.078609785,1172.870423,6584.134663
7,0.907960859,352.2,1327.2,1,2,31.6,0.089721749,632.4473694,1055.348924
8,0.968042554,2946.8,4797.2,2,0,407.6,0.138319533,28105.22255,5367.010508
8,0.832924253,2027.8,4570.2,1,4,108.0,0.05325969,3515.680557,4083.06615
8,0.832924253,2027.8,4570.2,1,1,108.0,0.05325969,8760.48043,2559.975798
8,0.871514547,1429.0,2945.0,1,1,94.0,0.065780266,8218.005878,3843.040943
8,0.979627785,2629.8,4126.8,2,3,293.2,0.111491368,6087.086128,4225.791761
6,0.871514547,1170.2,2398.2,1,1,105.4,0.090070073,4387.27392,1412.89563
3,0.997557105,662.2,662.2,2,5,79.4,0.119903352,6025.541203,2068.495613
8,0.871514547,1637.6,3332.5,1,1,125.4,0.076575476,3510.991421,4944.695096
0,0.962018974,563.3,563.3,3,2,101.4,0.180010652,2813.482274,1703.035989
8,0.968042554,2946.8,4797.2,2,0,326.0,0.110628478,14574.13125,5559.26513
8,0.801044342,1861.2,4297.4,1,7,140.4,0.075435203,21309.78366,3994.558687
8,0.773567127,2648.2,6608.2,1,0,266.1,0.100483347,2400.838207,6438.18527
7,0.996000752,1312.6,2151.6,2,0,118.1,0.089974097,4650.15867,3634.960484
4,0.943945833,662.2,1516.2,3,7,39.8,0.060102688,4797.280348,2155.537722
2,0.783427751,148.8,148.8,5,6,13.4,0.090053763,271.676882,1240.56984
5,0.962018974,563.3,1701.3,3,1,67.5,0.119829576,4981.035909,1799.456371
8,0.832924253,1680.0,3954.0,1,5,108.0,0.064285714,5321.291421,2811.137705
8,0.871514547,1340.8,2713.8,1,3,175.4,0.130817422,7871.595874,6133.684428
5,0.900316034,201.2,201.2,4,6,36.2,0.179920477,401.8004372,0.0
4,0.989937806,416.7,416.7,2,3,75.0,0.179985601,3080.470018,1921.960078
8,0.801044342,2265.2,5345.4,1,2,246.7,0.108908706,11537.32882,4614.110929
8,0.801044342,1850.6,4605.6,1,1,164.4,0.088836053,6492.110346,6649.19644
8,0.773567127,1836.8,3977.8,1,5,127.1,0.069196429,2001.968481,5375.80264
8,0.832924253,2027.8,4570.2,1,3,108.0,0.05325969,15063.26687,2445.091939
8,0.871514547,1340.8,2713.8,1,7,140.4,0.104713604,977.098948,2299.142545
7,0.907960859,669.1,1541.1,1,0,100.3,0.149902855,11617.04415,3419.260175
8,0.995742895,2512.8,3775.0,2,4,111.1,0.044213626,20008.25503,3757.757262
8,0.832924253,2027.8,4570.2,1,4,216.0,0.106519381,13352.9041,3176.011187
8,0.928814344,2153.0,5276.2,2,4,194.0,0.090106828,19396.02957,4122.044602
8,0.979627785,2119.4,3117.4,2,0,299.2,0.14117203,17887.29969,1213.31423
8,0.832924253,1611.8,3510.2,1,4,82.4,0.051122968,27549.55981,67.99248828
8,0.968042554,2946.8,4797.2,2,3,326.0,0.110628478,55814.5061,9273.647873
8,0.988418785,2811.6,4351.7,2,1,316.1,0.112427088,10498.0988,2532.134047
8,0.928814344,3913.8,6995.3,2,4,412.0,0.105268537,4330.125061,7978.859885
1,0.997557105,975.8,975.8,2,0,87.8,0.089977454,2415.198689,1799.456371
8,0.906940775,991.2,1872.2,1,1,118.8,0.119854722,1120.996843,3877.330259
8,0.995742895,2064.0,3013.2,2,7,350.4,0.169767442,37438.95,7690.771023
8,0.871514547,1637.6,3332.5,1,5,156.6,0.095627748,1041.574583,4385.222423
8,0.832924253,1376.0,3074.0,1,3,123.8,0.08997093,13653.59502,7932.554657
2,0.943945833,487.9,1341.9,3,3,58.5,0.119901619,65.94099079,2362.445896
8,0.773567127,2100.0,5094.0,1,2,259.2,0.123428571,1540.381544,2994.307124
8,0.988418785,2204.2,3293.7,2,1,132.3,0.060021777,1693.071572,2660.206104
8,0.871514547,1637.6,3332.5,1,6,188.2,0.114924279,6458.114102,6114.927879
8,0.988418785,2811.6,4512.6,2,0,252.9,0.089948784,20142.18852,8894.120837
8,0.670787006,2782.6,9233.6,1,0,264.8,0.095162797,4395.18684,4315.471508
8,0.832924253,1625.0,3611.0,1,1,149.0,0.091692308,6544.570068,4659.536945
8,0.871514547,1234.6,2243.0,1,0,65.5,0.053053621,4762.991032,3420.43246
6,0.906940775,991.2,1872.2,1,7,118.8,0.119854722,875.4032866,3469.961471
8,0.832924253,1611.8,3510.2,1,3,123.8,0.076808537,12948.75909,5772.91394
1,0.99999585,1126.6,1126.6,2,5,202.8,0.180010652,6344.109456,2286.833561
1,0.880032866,764.5,1902.5,1,7,137.6,0.17998692,4845.637074,3322.839793
8,0.773567127,2494.4,6132.4,1,1,229.6,0.092046183,2126.230614,4712.582808
8,0.801044342,2265.2,5345.4,1,4,164.4,0.072576373,0.0,6243.293008
8,0.832924253,1611.8,3510.2,1,0,165.2,0.102494106,5126.69223,3740.466068
6,0.871514547,1170.2,2398.2,1,3,70.2,0.059989745,960.3938969,4451.163414
8,0.995742895,2330.0,3467.0,2,1,277.6,0.119141631,4180.072674,9302.368839
6,0.984889259,576.4,874.4,1,7,52.0,0.090215128,196.6506881,1191.626971
8,0.871514547,1637.6,3332.5,1,6,125.4,0.076575476,6736.82469,3705.004469
8,0.928814344,4463.8,8070.0,2,4,300.5,0.067319324,25249.83112,3999.540895
8,0.832924253,1376.0,3074.0,1,7,165.2,0.12005814,16855.10339,5631.067542
8,0.968042554,3101.0,5044.0,2,0,314.5,0.101418897,16482.31699,6141.011205
4,0.99999585,563.3,1701.3,2,7,101.4,0.180010652,3445.929643,2029.517161
4,0.981471835,299.6,621.6,1,1,54.0,0.18024032,4402.220545,2197.446884
8,0.995742895,2512.8,3775.0,2,7,166.4,0.066220949,4763.284103,3663.095306
8,0.832924253,1611.8,3510.2,1,4,247.6,0.153617074,16423.70277,6279.047678
6,0.906940775,991.2,1872.2,1,3,118.8,0.119854722,2829.894254,2596.316611
1,0.997557105,975.8,1829.8,2,1,146.2,0.149825784,3942.392036,3196.819234
8,0.744529875,2766.8,7111.4,1,7,308.7,0.111572936,3734.604647,2715.303465
8,0.871514547,1340.8,2713.8,1,3,351.0,0.26178401,5050.493752,4855.894562
8,0.979627785,3085.8,4904.8,2,7,211.0,0.06837773,3252.795808,4579.821614
2,0.943945833,174.3,1028.3,3,6,15.7,0.090074584,465.6899305,1181.076413
8,0.871514547,1340.8,2713.8,1,5,140.4,0.104713604,13854.05563,2875.320269
8,0.832924253,2027.8,4570.2,1,5,72.0,0.03550646,3490.769516,6032.574908
5,0.339125205,174.3,174.3,35,2,52.3,0.300057372,146.242464,1394.139081
8,0.871514547,1340.8,2713.8,1,4,210.6,0.157070406,10792.63523,5242.748375
8,0.832924253,1611.8,3510.2,1,4,412.8,0.25611118,14362.82701,5971.029984
0,0.962018974,563.3,563.3,3,1,101.4,0.180010652,1895.290611,2270.714652
8,0.871514547,1429.0,2945.0,1,5,125.4,0.087753674,13939.63238,5687.630258
8,0.773567127,2494.4,6132.4,1,3,183.6,0.073604875,6506.7639,3164.288345
8,0.801044342,2265.2,5345.4,1,4,246.7,0.108908706,14047.48253,8902.033757
8,0.979627785,1672.0,3491.0,2,2,142.9,0.085466507,3725.519444,3003.099256
4,0.989937806,565.5,1188.5,2,4,101.8,0.180017683,4737.200778,2242.579829
8,0.988418785,1900.6,2712.6,2,4,216.0,0.113648322,28518.74584,4156.626988
8,0.871514547,1429.0,2945.0,1,7,94.0,0.065780266,7950.725063,11800.21357
8,0.832924253,1090.8,2040.0,1,4,175.2,0.160616062,10050.57928,5485.118149
8,0.995742895,2512.8,3775.0,2,7,166.4,0.066220949,21284.28647,4082.186936
8,0.871514547,1340.8,2713.8,1,4,70.2,0.052356802,5863.17983,5531.130308
4,0.98165708,929.4,2611.4,3,2,139.4,0.14998924,2526.858767,2694.202348
8,0.995742895,1479.3,2875.9,2,7,102.9,0.069559927,3870.882695,2520.118132
7,0.834395608,488.6,2364.6,1,0,44.0,0.090053213,11137.57988,3130.292101
8,0.832924253,1611.8,3510.2,1,6,206.4,0.12805559,1773.079974,5765.880235
8,0.995742895,2512.8,3775.0,2,7,111.1,0.044213626,4283.819833,3438.602867
8,0.832924253,1376.0,3074.0,1,6,165.2,0.12005814,4405.444327,7783.967624
8,0.979627785,3135.9,5082.6,2,6,135.3,0.043145508,6318.905344,3380.574795
0,0.865754458,299.6,299.6,3,3,54.0,0.18024032,885.367703,67.99248828
8,0.832924253,1611.8,3510.2,1,1,123.8,0.076808537,14122.8018,4327.194351
8,0.871514547,1637.6,3332.5,1,1,156.6,0.095627748,2417.250187,5459.034824
8,0.906940775,1113.6,2098.6,1,5,89.2,0.080100575,1077.036183,2825.791259
8,0.995742895,2064.0,3013.2,2,7,292.1,0.141521318,10005.15326,3049.990628
6,0.871514547,1170.2,2398.2,1,3,140.4,0.119979491,3208.249005,1520.745783
8,0.744529875,2652.2,6674.8,1,1,159.3,0.060063344,6481.266717,8261.380398
8,0.979627785,2629.8,4126.8,2,4,733.2,0.278804472,13736.24106,4391.083844
8,0.871514547,1340.8,2713.8,1,1,140.4,0.104713604,14665.27635,2957.966311
8,0.871514547,1637.6,3332.5,1,4,94.0,0.057401075,6715.137431,3908.10272
5,0.730034233,148.8,771.8,6,4,26.8,0.180107527,3246.055173,2604.522601
8,0.979627785,3031.8,4689.8,2,5,219.7,0.072465202,19848.82437,8860.417665
8,0.988418785,2811.6,4512.6,2,0,252.9,0.089948784,13444.63534,4885.49474
0,0.995949589,244.6,1926.6,2,0,22.0,0.089942764,978.5643033,1926.649215
8,0.995742895,2064.0,3013.2,2,4,233.3,0.113032946,22801.22233,4159.85077
8,0.99988623,1740.0,2426.4,2,2,248.4,0.142758621,819.1336411,3243.417533
4,0.995949589,684.8,684.8,2,0,123.2,0.179906542,6182.041154,2262.508662
8,0.801044342,2265.2,5345.4,1,5,205.6,0.090764612,8123.930065,2364.204323
8,0.99988623,1156.5,2034.9,2,7,88.0,0.076091656,7988.53123,4050.535261
8,0.871514547,1429.0,2945.0,1,6,125.4,0.087753674,1751.978858,3702.073758
8,0.871514547,1170.2,2398.2,1,1,351.0,0.299948727,4650.744813,4785.850576
8,0.871514547,1637.6,3332.5,1,6,188.2,0.114924279,7525.185869,3460.876268
8,0.995742895,2064.0,3013.2,2,1,174.9,0.084738372,14546.58256,67.99248828
8,0.744529875,1921.2,5231.2,1,1,230.6,0.120029148,296.0017809,4507.139988
8,0.995742895,2512.8,3775.0,2,0,333.1,0.132561286,2911.07494,2081.683812
5,0.826335124,684.8,684.8,6,7,82.1,0.119889019,825.5812047,2227.340133
8,0.832924253,2027.8,4570.2,1,4,108.0,0.05325969,4217.2927,2039.774648
8,0.988418785,2355.6,3573.6,2,4,198.4,0.084224826,4233.70468,1465.355351
4,0.943945833,662.2,1516.2,3,4,79.4,0.119903352,3712.331246,2680.428008
0,0.943945833,487.9,487.9,3,1,146.4,0.300061488,824.9950626,3099.812709
8,0.832924253,2027.8,4570.2,1,1,72.0,0.03550646,7485.914346,7747.626811
8,0.832924253,1625.0,3611.0,1,3,111.7,0.068738462,14109.6136,4588.906816
8,0.773567127,2100.0,5094.0,1,1,155.6,0.074095238,5067.784946,9521.585999
8,0.832924253,1611.8,3510.2,1,7,206.4,0.12805559,5255.057359,2862.132071
8,0.995742895,2466.0,3576.2,2,2,233.4,0.094647202,9042.121728,3903.706654
8,0.906940775,991.2,1872.2,1,5,118.8,0.119854722,1461.838498,2239.649118
8,0.99988623,1654.8,2268.8,2,4,148.8,0.089920232,1376.554817,2182.793331
8,0.871514547,1637.6,3332.5,1,5,188.2,0.114924279,1167.302072,3971.113001
8,0.995742895,2330.0,3467.0,2,0,333.1,0.142961373,7333.81046,1775.131472
